基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
1447,天弘惠利混合A,混合型-灵活,2015-06-10,0.527486,0.0,13.68,86.72,0.01
1455,景顺长城中证500ETF联接,指数型-股票,2015-06-29,0.4904979999999999,0.0,0.41,5.32,95.04
1469,广发中证全指金融地产联接A,指数型-股票,2015-07-09,12.3,0.19,0.0,5.15,96.59
1470,融通通鑫灵活配置混合,混合型-灵活,2015-06-15,0.471267,9.14,82.25,4.86,4.74
1485,华安添颐混合,混合型-偏债,2015-06-16,0.523617,12.87,63.13,2.79,24.39
1488,万家瑞丰灵活配置混合A,混合型-灵活,2015-06-19,0.010873,19.06,80.27,1.06,0.7
1489,万家瑞丰灵活配置混合C,混合型-灵活,2015-06-19,0.100863,19.06,80.27,1.06,0.7
1497,大成月添利一个月滚动持有中短债E,债券型-中短债,,,0.0,116.11,0.99,0.02
1499,国投瑞银新增长混合A,混合型-灵活,2015-06-19,0.266024,18.56,79.02,2.93,0.6
1503,南方利鑫C,混合型-灵活,2015-06-18,0.574233,14.42,103.03,1.42,5.11
1504,南方利淘C,混合型-灵活,2015-06-18,0.605097,24.44,94.75,1.17,5.03
1506,景顺长城泰和回报混合A,混合型-灵活,2015-08-20,0.610598,2.91,92.46,4.9,0.0
1507,景顺长城泰和回报混合C,混合型-灵活,2015-11-19,0.003574,2.91,92.46,4.9,0.0
1512,易方达中债3-5年期国债指数,指数型-固收,2015-07-08,2.93,0.0,98.74,0.54,4.87
1530,万家瑞富灵活配置混合A,混合型-灵活,2016-11-25,0.431338,19.92,64.41,5.25,10.74
1539,嘉实中证金融地产ETF联接A,指数型-股票,2015-08-06,0.431279,0.3,0.0,6.22,99.21
1547,兴业聚惠混合A,混合型-偏债,2015-07-08,2.87,5.38,88.73,0.99,4.99
1562,易方达瑞和灵活配置混合,混合型-灵活,2018-02-02,5.03,25.0,107.2,0.84,0.04
1566,南方利达A,混合型-灵活,2015-07-08,0.506732,28.59,81.61,3.8,1.81
1567,南方利达C,混合型-灵活,2015-07-08,0.3437909999999999,28.59,81.61,3.8,1.81
1570,南方利安A,混合型-灵活,2015-11-19,2.52,8.46,107.23,2.97,3.3
1580,南方利安C,混合型-灵活,2015-11-19,6.65,8.46,107.23,2.97,3.3
1584,国投瑞银新活力混合A,混合型-偏债,2015-11-17,7.28,0.0,153.39,1.08,0.01
1585,国投瑞银新活力混合C,混合型-偏债,2015-11-17,0.567819,0.0,153.39,1.08,0.01
1592,天弘创业板ETF联接基金A,指数型-股票,2015-07-08,14.62,3.46,0.3,4.99,95.25
1593,天弘创业板ETF联接基金C,指数型-股票,2015-07-08,81.56,3.46,0.3,4.99,95.25
1594,天弘中证银行ETF联接A,指数型-股票,2015-07-08,12.0,2.21,0.02,6.57,95.35
1595,天弘中证银行ETF联接C,指数型-股票,2015-07-08,23.95,2.21,0.02,6.57,95.35
1596,中信保诚新泽混合A,混合型-灵活,2017-06-27,0.001214,3.09,65.2,31.97,0.04
1603,易方达安盈回报混合A,混合型-偏债,2017-02-16,19.2,29.52,64.44,0.27,6.27
1609,平安鑫享混合A,混合型-灵活,2015-07-28,1.02,14.57,100.78,1.92,1.64
1610,平安鑫享混合C,混合型-灵活,2015-07-28,0.725963,14.57,100.78,1.92,1.64
1617,天弘中证电子ETF联接A,指数型-股票,2015-07-29,3.28,4.2,0.32,4.75,92.36
1618,天弘中证电子ETF联接C,指数型-股票,2015-07-29,7.22,4.2,0.32,4.75,92.36
1629,天弘中证计算机ETF联接A,指数型-股票,2015-07-29,3.34,0.5,0.16,4.93,97.28
1630,天弘中证计算机ETF联接C,指数型-股票,2015-07-29,14.55,0.5,0.16,4.93,97.28
1631,天弘中证食品饮料ETF联接A,指数型-股票,2015-07-29,11.36,4.1,1.07,4.09,92.87
1632,天弘中证食品饮料ETF联接C,指数型-股票,2015-07-29,44.37,4.1,1.07,4.09,92.87
1633,万家瑞祥混合A,混合型-灵活,2016-11-17,1.67,21.54,104.84,1.63,0.47
1634,万家瑞祥混合C,混合型-灵活,2016-11-17,0.285514,21.54,104.84,1.63,0.47
1635,万家瑞益灵活配置混合A,混合型-灵活,2015-12-07,0.38589,19.59,48.39,2.76,30.6
1636,万家瑞益灵活配置混合C,混合型-灵活,2015-12-07,2.06,19.59,48.39,2.76,30.6
1654,国联安添鑫灵活配置混合C,混合型-灵活,2015-07-07,0.034803,0.08,91.32,9.27,0.06
1682,新华鑫回报混合,混合型-灵活,2015-09-02,0.906081,29.24,56.47,3.32,12.69
1688,嘉实新起点混合A,混合型-灵活,2015-11-27,8.84,0.0,110.43,1.04,0.78
1693,招商招利1个月期理财债券C,债券型-中短债,2015-07-17,0.302579,0.0,95.7,5.48,0.01
1710,安信新趋势混合A,混合型-灵活,2016-12-09,7.67,13.76,81.27,1.16,5.0
1711,安信新趋势混合C,混合型-灵活,2016-12-09,17.23,13.76,81.27,1.16,5.0
1720,工银新增利混合,混合型-偏债,2016-12-29,0.6111,25.72,33.38,8.24,37.88
1721,工银新增益混合,混合型-偏债,2016-12-29,0.5322680000000001,19.92,103.58,5.69,2.09
1745,易方达瑞富灵活配置混合I,混合型-灵活,2017-05-12,2.12,22.46,112.0,1.21,1.0
1746,易方达瑞富灵活配置混合E,混合型-灵活,2017-05-12,1.4,22.46,112.0,1.21,1.0
1750,景顺长城景瑞收益债券A,债券型-混合一级,2015-08-26,29.49,0.0,96.9,0.47,16.72
1751,华商信用增强债券A,债券型-混合二级,2015-09-08,37.18,21.86,87.58,3.73,0.1
1752,华商信用增强债券C,债券型-混合二级,2015-09-08,12.44,21.86,87.58,3.73,0.1
1755,嘉实新思路混合A,混合型-灵活,2016-04-12,0.176053,0.0,55.89,1.55,46.39
1756,嘉实策略优选混合,混合型-灵活,2016-11-18,6.05,20.2,113.82,0.78,1.63
1765,前海开源嘉鑫混合A,混合型-灵活,2016-12-26,0.025642,28.58,70.79,1.11,0.07
1770,前海开源嘉鑫混合C,混合型-灵活,2016-12-26,0.4466569999999999,28.58,70.79,1.11,0.07
1775,鹏华弘泰C,混合型-灵活,2015-08-14,0.505563,1.22,106.57,2.09,0.2
1800,华安新乐享灵活配置混合A,混合型-灵活,2015-09-10,0.315254,8.74,71.86,20.62,1.04
1802,易方达瑞财混合I,混合型-灵活,2016-02-04,12.23,11.72,86.0,0.74,6.31
1803,易方达瑞财混合E,混合型-灵活,,,11.72,86.0,0.74,6.31
1806,易方达瑞智灵活配置混合I,混合型-灵活,2017-06-21,5.2,9.47,125.22,1.22,0.49
1807,易方达瑞智灵活配置混合E,混合型-灵活,2017-06-21,2.5,9.47,125.22,1.22,0.49
1817,易方达瑞兴灵活配置混合I,混合型-灵活,2017-06-23,3.9,22.53,110.04,2.0,0.06
1818,易方达瑞兴灵活配置混合E,混合型-灵活,2017-06-23,2.28,22.53,110.04,2.0,0.06
1835,易方达瑞祥灵活配置混合I,混合型-灵活,2018-01-19,3.17,23.62,103.65,0.87,3.29
1836,易方达瑞祥灵活配置混合E,混合型-灵活,,,23.62,103.65,0.87,3.29
1850,国泰安益灵活配置混合A,混合型-灵活,2016-12-23,0.001223,0.0,0.0,107.51,3.7
1862,东方红收益增强债券A,债券型-混合二级,2015-11-02,1.01,19.31,82.37,2.67,3.79
1863,东方红收益增强债券C,债券型-混合二级,2015-11-02,0.313157,19.31,82.37,2.67,3.79
1865,前海开源事件驱动混合C,混合型-灵活,2015-10-26,0.102898,16.01,0.0,29.64,63.57
1868,招商产业债券C,债券型-混合一级,2015-09-28,10.59,0.0,116.89,0.39,3.79
1876,鹏华全球高收益债美元现汇,QDII-纯债,2015-09-18,5.97,0.0,92.15,9.9,12.38
1889,中欧增强回报债券(LOF)E,债券型-混合一级,2015-10-08,2.31,0.0,110.99,2.49,1.74
1905,华安安益灵活配置混合A,混合型-灵活,2015-11-16,0.215534,14.64,54.19,3.45,27.88
1914,中信建投聚利混合A,混合型-偏债,2015-11-11,0.108057,0.0,133.05,1.1,0.12
1922,国泰多策略收益混合,混合型-灵活,2015-12-02,0.587655,0.23,61.36,39.09,0.02
1941,融通通源短融债券B,债券型-中短债,2015-11-16,0.001084,0.0,104.49,4.18,6.57
1942,前海开源沪港深汇鑫混合A,混合型-灵活,2016-05-19,0.459868,1.77,5.61,64.72,63.42
1943,前海开源沪港深汇鑫混合C,混合型-灵活,2016-05-19,0.1051329999999999,1.77,5.61,64.72,63.42
1945,东方红信用债债券A,债券型-混合一级,2015-11-16,2.47,2.69,110.66,3.41,1.15
1946,东方红信用债债券C,债券型-混合一级,2015-11-16,5.28,2.69,110.66,3.41,1.15
1950,鹏华丰泰定开债B,债券型-混合一级,2015-10-28,0.000588,0.0,108.26,13.0,0.0
1957,嘉合磐通债券A,债券型-混合二级,2018-01-24,1.61,19.04,80.64,0.37,0.21
1958,嘉合磐通债券C,债券型-混合二级,2018-01-24,0.478138,19.04,80.64,0.37,0.21
1968,光大尊盈半年定开债A,债券型-混合一级,2017-05-23,5.34,0.0,129.46,4.39,0.0
1969,光大尊盈半年定开债C,债券型-混合一级,2017-05-23,0.000123,0.0,129.46,4.39,0.0
1976,海富通一年定开债C,债券型-混合一级,2015-11-23,0.003039,0.0,156.77,1.39,0.01
1994,华安年年红债券C,债券型-混合一级,2015-12-15,0.672299,0.0,74.43,0.39,25.31
2000,工银新生利混合,混合型-偏债,2016-12-29,0.4893079999999999,25.96,91.61,4.79,7.35
2005,工银新得利混合,混合型-偏债,2017-03-23,0.655671,0.0,121.86,1.48,0.63
2006,工银新得益混合,混合型-偏债,2016-11-22,3.03,29.01,69.58,1.95,0.54
2009,中欧瑾通灵活配置混合A,混合型-灵活,2015-11-17,7.28,19.12,106.5,1.3,0.65
2010,中欧瑾通灵活配置混合C,混合型-灵活,2015-11-17,14.67,19.12,106.5,1.3,0.65
2015,南方荣光A,混合型-偏债,2015-11-19,4.95,3.96,104.82,1.36,2.02
2016,南方荣光C,混合型-偏债,2015-11-19,3.2,3.96,104.82,1.36,2.02
2018,鹏华弘安混合A,混合型-灵活,2015-11-24,8.59,0.0,110.78,0.45,0.32
2019,鹏华弘安混合C,混合型-灵活,2015-11-24,12.54,0.0,110.78,0.45,0.32
2027,中加心享混合A,混合型-灵活,2015-12-02,0.508009,18.18,74.27,8.58,0.14
2028,九泰天宝灵活配置混合C,混合型-灵活,2015-11-14,0.132316,0.0,56.52,6.88,36.75
2046,中信保诚新锐混合B,混合型-灵活,2015-11-25,0.071588,11.66,63.36,17.16,8.26
2049,融通新机遇灵活配置混合,混合型-灵活,2015-11-17,0.313675,9.64,86.0,2.29,4.75
2055,国泰兴益灵活配置混合C,混合型-灵活,2015-11-16,0.121796,27.21,53.74,20.86,9.95
2057,中银新机遇混合A,混合型-灵活,2015-11-19,0.229692,9.38,59.15,11.62,22.1
2058,中银新机遇混合C,混合型-灵活,2015-11-19,0.300663,9.38,59.15,11.62,22.1
2061,国泰安康定期支付混合C,混合型-偏债,2015-11-16,0.956672,24.11,82.03,2.3,4.36
2062,国泰国策驱动灵活配置混合C,混合型-灵活,2015-11-16,0.004224,15.67,42.92,42.97,0.1
2065,景顺长城景盛双息收益债券A,债券型-混合二级,2016-01-26,89.48,19.75,83.36,0.74,4.08
2066,景顺长城景盛双息收益债券C,债券型-混合二级,2016-01-26,10.01,19.75,83.36,0.74,4.08
2086,大成景安短融债券E,债券型-中短债,2016-01-12,6.75,0.0,88.82,0.44,10.79
2087,国富新机遇混合A,混合型-灵活,2015-11-19,2.22,9.76,83.55,7.39,13.73
2088,国富新机遇混合C,混合型-灵活,2015-11-19,1.99,9.76,83.55,7.39,13.73
2091,华泰柏瑞新利混合C,混合型-灵活,2015-11-19,16.22,21.23,78.01,0.28,3.79
2101,创金合信转债精选债券A,债券型-混合一级,2015-11-19,0.344993,0.0,90.97,37.73,9.33
2102,创金合信转债精选债券C,债券型-混合一级,2015-11-19,0.196548,0.0,90.97,37.73,9.33
2116,广发安享混合A,混合型-灵活,2016-02-22,3.77,7.0,97.44,2.52,0.28
2117,广发安享混合C,混合型-灵活,2016-02-22,23.31,7.0,97.44,2.52,0.28
2118,广发安盈混合A,混合型-灵活,2016-12-09,1.09,4.41,93.3,4.17,0.0
2119,广发安盈混合C,混合型-灵活,2016-12-09,0.005005,4.41,93.3,4.17,0.0
2120,广发安悦回报混合A,混合型-灵活,2016-11-07,2.16,9.96,71.95,11.11,10.69
2128,广发鑫惠纯债定开,债券型-混合一级,2016-11-16,30.01,0.0,114.43,0.15,0.0
2138,泓德裕泰债券A,债券型-混合二级,2015-12-17,7.75,0.0,109.77,0.96,2.84
2139,泓德裕泰债券C,债券型-混合二级,2015-12-17,0.098412,0.0,109.77,0.96,2.84
2144,华安新优选灵活配置混合C,混合型-灵活,2015-11-18,4.55,28.48,64.31,3.99,3.98
2146,长安鑫益增强混合A,混合型-偏债,2016-02-22,10.6,1.32,96.13,1.03,3.04
2147,长安鑫益增强混合C,混合型-偏债,2016-02-22,14.9,1.32,96.13,1.03,3.04
2161,银华万物互联灵活配置混合,混合型-灵活,2017-05-02,0.444554,0.0,87.67,18.29,0.01
2166,华夏永福混合C,混合型-偏债,2015-11-23,2.8,29.51,80.94,1.24,7.06
2177,中信保诚新泽混合B,混合型-灵活,2017-06-27,0.790694,3.09,65.2,31.97,0.04
2178,嘉实新起点混合C,混合型-灵活,2015-12-04,8.32,0.0,110.43,1.04,0.78
2186,国联安鑫享灵活配置混合C,混合型-灵活,2015-11-28,0.06602,10.68,84.3,5.2,0.01
2197,国泰鑫策略价值混合,混合型-灵活,2015-12-30,0.506883,0.23,70.21,6.68,23.69
2211,嘉实新财富混合A,混合型-灵活,2016-03-14,0.007677,0.0,0.0,111.0,0.03
2218,南方弘利定开债,债券型-混合一级,2015-12-11,31.99,0.0,129.48,0.29,3.92
2222,嘉实新趋势混合A,混合型-灵活,2016-04-08,0.371096,0.0,104.58,7.1,0.11
2227,长城新优选混合A,混合型-偏债,2016-03-22,3.08,16.62,73.32,0.1,10.34
2228,长城新优选混合C,混合型-偏债,2016-03-22,2.13,16.62,73.32,0.1,10.34
2231,华夏新趋势混合A,混合型-灵活,2015-12-10,0.054023,6.05,62.0,11.1,21.75
2232,华夏新趋势混合C,混合型-灵活,2015-12-10,0.000328,6.05,62.0,11.1,21.75
2245,泰康稳健增利债券A,债券型-混合一级,2016-02-03,11.74,0.0,132.74,3.92,0.42
2246,泰康稳健增利债券C,债券型-混合一级,2016-02-03,30.24,0.0,132.74,3.92,0.42
2254,长信金葵纯债A,债券型-混合一级,2016-01-27,5.05,0.0,119.71,0.51,0.0
2255,长信金葵纯债C,债券型-混合一级,2016-01-27,0.015868,0.0,119.71,0.51,0.0
2273,宏利创益混合B,混合型-灵活,2016-01-25,0.545341,3.6,64.11,15.72,29.5
2276,中邮纯债恒利债券A,债券型-混合一级,2017-04-13,13.4,0.0,110.72,0.33,3.74
2277,中邮纯债恒利债券C,债券型-混合一级,2017-04-13,1.36,0.0,110.72,0.33,3.74
2280,华富安享债券,债券型-混合二级,2016-01-21,3.49,19.97,99.38,1.52,0.77
2286,中银美元债债券(QDII)人民币A,QDII-纯债,2015-12-30,5.82,0.0,97.69,6.58,1.57
2287,中银美元债债券(QDII)美元,QDII-纯债,2015-12-30,2.16,0.0,97.69,6.58,1.57
2301,兴业短债债券A,债券型-中短债,2016-02-03,35.08,0.0,104.7,0.01,0.19
2322,银华汇利灵活配置混合C,混合型-灵活,2016-04-01,6.96,0.0,103.07,1.44,0.01
2331,泰康安泰回报混合,混合型-偏债,2016-03-23,2.16,21.16,88.19,10.97,0.04
2338,兴业优债增利债券A,债券型-混合一级,2016-02-03,20.67,0.0,122.21,0.36,0.07
2339,海富通安颐收益混合C,混合型-灵活,2016-01-08,0.210718,23.08,70.98,6.02,1.1
2342,融通增益债券A/B,债券型-混合一级,2016-05-11,5.91,0.0,128.37,1.35,1.17
2344,融通增益债券C,债券型-混合一级,2019-05-13,2.91,0.0,128.37,1.35,1.17
2351,易方达裕祥回报债券A,债券型-混合二级,2016-01-22,251.34,19.89,82.49,0.28,2.1
2358,国投瑞银瑞祥A,混合型-灵活,2016-03-02,0.5955,5.94,91.3,1.18,2.05
2361,国富恒瑞债券A,债券型-混合二级,2016-02-04,47.2,16.47,80.96,2.38,1.27
2362,国富恒瑞债券C,债券型-混合二级,2016-02-04,2.68,16.47,80.96,2.38,1.27
2363,华安安康灵活配置混合A,混合型-灵活,2016-02-01,40.3,28.75,62.03,6.81,6.13
2364,华安安康灵活配置混合C,混合型-灵活,2016-02-01,9.35,28.75,62.03,6.81,6.13
2377,建信睿怡纯债A,债券型-混合一级,2016-02-22,0.3145,0.0,93.69,10.35,0.02
2391,华安全球美元收益债人民币A,QDII-混合债,2016-03-23,2.97,0.0,91.7,12.1,0.59
2392,华安全球美元收益债美元现汇A,QDII-混合债,2016-03-23,2.97,0.0,91.7,12.1,0.59
2393,华安全球美元收益债C,QDII-混合债,2016-03-23,4.34,0.0,91.7,12.1,0.59
2395,鹏华丰尚定开债A,债券型-混合一级,2016-03-22,0.802259,0.0,58.4,19.7,23.38
2396,鹏华丰尚定开债B,债券型-混合一级,2016-03-22,0.055103,0.0,58.4,19.7,23.38
2400,南方亚洲美元收益债券(QDII)A(人民币),QDII-纯债,2016-03-03,43.4,0.0,95.64,8.02,3.18
2401,南方亚洲美元收益债券(QDII)C(人民币),QDII-纯债,2016-03-03,9.71,0.0,95.64,8.02,3.18
2402,南方亚洲美元收益债券(QDII)A(美元现汇),QDII-纯债,2016-03-03,43.4,0.0,95.64,8.02,3.18
2405,光大中高等级债券A,债券型-混合一级,2017-08-04,0.49191,0.0,108.61,2.71,2.17
2406,光大中高等级债券C,债券型-混合一级,2017-08-04,0.192143,0.0,108.61,2.71,2.17
2409,华夏新活力混合A,混合型-灵活,2016-02-23,0.010117,9.58,1.94,97.59,0.12
2410,华夏新活力混合C,混合型-灵活,2016-02-23,0.012339,9.58,1.94,97.59,0.12
2412,华富安福债券A,债券型-混合二级,2016-03-23,3.11,12.55,110.2,1.2,3.45
2425,金鹰元禧混合C,混合型-偏债,2016-03-07,0.0280319999999999,12.68,94.39,1.72,3.25
2426,华安全球美元票息债人民币A,QDII-混合债,2016-06-03,1.21,0.0,86.6,18.73,1.1
2427,华安全球美元票息债美元现汇A,QDII-混合债,2016-06-03,1.21,0.0,86.6,18.73,1.1
2429,华安全球美元票息债C,QDII-混合债,2016-06-03,0.7774310000000001,0.0,86.6,18.73,1.1
2441,德邦新添利债券C,债券型-混合二级,2016-02-17,3.5,0.0,141.85,2.27,0.01
2448,江信汇福,债券型-混合一级,2016-05-05,2.36,0.0,71.31,3.54,25.29
2456,招商安元灵活配置混合A,混合型-灵活,2016-03-01,0.311635,15.83,76.53,5.08,3.19
2457,招商安元灵活配置混合C,混合型-灵活,2016-03-01,0.2549329999999999,15.83,76.53,5.08,3.19
2458,国泰民利策略收益混合,混合型-灵活,2016-07-19,0.662443,23.08,69.44,9.23,0.06
2459,华夏鼎利债券发起式A,债券型-混合二级,2016-11-18,60.03,20.03,91.93,1.72,9.54
2460,华夏鼎利债券发起式C,债券型-混合二级,2016-11-18,1.28,20.03,91.93,1.72,9.54
2461,中银珍利混合A,混合型-灵活,2016-03-10,0.0979299999999999,2.45,53.54,14.32,30.99
2462,中银珍利混合C,混合型-灵活,2016-03-10,0.321358,2.45,53.54,14.32,30.99
2474,中邮睿信增强债,债券型-混合二级,2016-08-25,16.38,20.99,87.99,1.12,1.42
2483,富国泰利定开债发起式,债券型-混合一级,2016-05-11,0.687707,0.0,87.79,2.15,20.24
2489,国泰民福策略价值混合A,混合型-灵活,2016-03-29,0.620799,23.17,58.7,10.39,9.77
2490,金鹰元祺债券A,债券型-混合一级,2016-04-06,6.17,0.0,116.58,6.06,8.46
2491,银华添益定期开放债券A,债券型-混合一级,2016-03-22,18.15,0.0,141.4,0.37,0.0
2492,工银月月薪定期支付债券C,债券型-混合二级,2016-02-26,0.010459,20.0,81.38,1.07,1.18
2494,兴业聚盈混合A,混合型-偏债,2016-04-08,1.1,20.17,97.76,6.98,0.03
2497,东方盛世灵活配置混合A,混合型-灵活,2016-04-15,0.001382,18.96,78.77,2.48,0.03
2498,兴业聚鑫灵活配置混合A,混合型-灵活,2016-04-25,0.66525,18.36,68.89,2.1,10.9
2501,银华远景债券,债券型-混合二级,2016-04-01,4.72,16.94,112.65,3.19,0.06
2504,鹏华永达中短债6个月定开债券A,债券型-中短债,2016-04-13,0.889109,0.0,78.73,1.63,21.23
2505,鹏华永达中短债6个月定开债券C,债券型-中短债,2016-04-13,1.87,0.0,78.73,1.63,21.23
2507,兴业定开债C,债券型-混合一级,2016-03-23,0.660701,0.0,110.58,0.18,0.93
2513,金鹰元安混合C,混合型-偏债,2016-03-10,0.031805,21.06,75.32,4.24,3.63
2521,永赢双利债券A,债券型-混合二级,2016-05-25,1.86,12.86,88.41,1.44,0.23
2522,永赢双利债券C,债券型-混合二级,2016-05-25,0.337539,12.86,88.41,1.44,0.23
2524,兴业福益债券A,债券型-混合一级,2016-03-18,10.13,0.0,115.1,1.03,1.78
2533,中加心享混合C,混合型-灵活,2016-03-29,0.028942,18.18,74.27,8.58,0.14
2534,华安稳固收益债券A,债券型-混合二级,2016-03-22,3.57,0.0,96.8,0.92,2.57
2543,长城久益混合A,混合型-灵活,2016-04-28,0.107859,0.0,87.7,12.43,0.02
2544,长城久益混合C,混合型-灵活,2016-04-28,0.041785,0.0,87.7,12.43,0.02
2552,华夏恒利定开债,债券型-混合一级,2016-03-29,29.7,0.0,136.67,0.11,0.0
2567,大成国家安全主题灵活配置混合A,混合型-灵活,2016-05-04,0.384531,0.66,0.0,100.13,0.21
2574,招商瑞庆混合A,混合型-灵活,2016-08-24,7.95,15.22,76.97,1.55,9.72
2585,建信兴利灵活配置混合A,混合型-灵活,2016-06-08,0.191247,0.0,0.0,101.09,0.06
2586,金鹰添利信用债债券A,债券型-混合一级,2017-02-22,0.3426909999999999,0.0,114.9,1.38,0.13
2587,金鹰添利信用债债券C,债券型-混合一级,2017-02-22,0.92626,0.0,114.9,1.38,0.13
2600,易方达裕景添利6个月定开债,债券型-混合一级,2016-04-12,18.64,0.0,130.34,2.06,6.16
2602,易方达丰惠混合,混合型-偏债,2017-03-24,3.17,24.04,106.35,2.19,0.12
2604,华夏新起点混合A,混合型-灵活,2016-06-30,0.327382,17.66,59.92,23.1,0.01
2610,博时黄金ETF联接A,指数型-其他,2016-05-27,19.93,0.0,0.0,9.73,92.53
2611,博时黄金ETF联接C,指数型-其他,2016-05-27,102.48,0.0,0.0,9.73,92.53
