基金代码,基金简称,基金类型,成立时间,最新规模,评级机构,基金评级
531,东吴阿尔法灵活配置混合A,混合型-灵活,2014-03-19,0.214712,,暂无评级
532,景顺长城优势企业混合A,混合型-偏股,2014-03-19,2.09,,暂无评级
533,永赢货币A,货币型-普通货币,2014-02-27,80.66,,暂无评级
534,长盛高端装备混合A,混合型-灵活,2014-03-25,2.51,,暂无评级
535,长盛航天海工混合A,混合型-灵活,2014-03-11,1.45,,暂无评级
536,前海开源可转债债券,债券型-混合二级,2014-03-25,13.23,,暂无评级
538,诺安优势行业混合A,混合型-灵活,2014-03-13,0.7074520000000001,,暂无评级
539,中银活期宝货币A,货币型-普通货币,2014-02-14,1055.77,,暂无评级
540,国金金腾通货币A,货币型-普通货币,2014-02-17,105.54,,暂无评级
541,华商创新成长混合发起式,混合型-灵活,2014-03-18,4.66,,暂无评级
542,上银慧财宝货币A,货币型-普通货币,2014-02-27,1.87,,暂无评级
543,上银慧财宝货币B,货币型-普通货币,2014-02-27,272.51,,暂无评级
545,中邮核心竞争力灵活配置混合,混合型-灵活,2014-04-23,3.57,,暂无评级
546,兴业定开债A,债券型-混合一级,2014-03-13,28.47,,暂无评级
547,建信健康民生混合A,混合型-偏股,2014-03-21,6.79,,暂无评级
548,鹏华聚财通货币,货币型-普通货币,2017-05-18,68.78,,暂无评级
549,华安大国新经济股票A,股票型,2014-04-14,0.606019,,暂无评级
550,广发新动力混合,混合型-偏股,2014-03-19,2.41,,暂无评级
551,中信保诚幸福消费混合A,混合型-偏股,2014-04-29,5.72,,暂无评级
552,中加纯债一年A,债券型-长债,2014-03-24,5.12,,暂无评级
553,中加纯债一年C,债券型-长债,2014-03-24,1.95,,暂无评级
554,南方中国梦灵活配置混合A,混合型-灵活,2014-06-09,1.37,,暂无评级
556,国投瑞银新机遇灵活配置混合A,混合型-灵活,2014-03-11,0.358481,,暂无评级
557,国投瑞银新机遇灵活配置混合C,混合型-灵活,2014-03-11,0.38948699999999997,,暂无评级
559,诺安天天宝A,货币型-普通货币,2014-03-25,1043.14,,暂无评级
560,诺安天天宝E,货币型-普通货币,2014-03-25,1.4,,暂无评级
561,南方启元债券A,债券型-长债,2014-07-25,10.67,,暂无评级
562,南方启元债券C,债券型-长债,2014-07-25,0.101219,,暂无评级
563,南方通利债券A,债券型-长债,2014-04-25,2.08,,暂无评级
564,南方通利债券C,债券型-长债,2014-04-25,0.582407,,暂无评级
566,华泰柏瑞创新升级混合A,混合型-灵活,2014-05-06,5.1,,暂无评级
567,广发聚祥灵活混合,混合型-灵活,2014-03-21,1.15,,暂无评级
569,鹏华增值宝货币,货币型-普通货币,2014-02-26,2069.59,,暂无评级
572,中银多策略混合A,混合型-灵活,2014-03-31,3.92,,暂无评级
573,天弘通利混合A,混合型-灵活,2014-03-14,7.55,,暂无评级
574,宝盈新价值混合A,混合型-灵活,2014-04-10,11.3,,暂无评级
575,兴全添利宝货币,货币型-普通货币,,,,
576,中邮货币A,货币型-普通货币,2014-05-28,26.27,,暂无评级
577,安信价值精选股票,股票型,2014-04-21,18.54,,暂无评级
578,鑫元恒鑫收益增强债券型发起式A,债券型-混合二级,2014-04-17,0.21326599999999998,,暂无评级
579,鑫元恒鑫收益增强债券型发起式C,债券型-混合二级,2014-04-17,0.019225,,暂无评级
580,中邮货币B,货币型-普通货币,2014-05-28,14.4,,暂无评级
581,嘉实活钱包货币A,货币型-普通货币,,,,
583,江信聚福定开债,债券型-混合一级,2014-05-29,2.76,,暂无评级
584,新华鑫益灵活配置混合C,混合型-灵活,2014-04-16,2.05,,暂无评级
585,嘉实对冲套利定期混合A,混合型-绝对收益,2014-05-16,0.23916300000000001,,暂无评级
586,景顺长城中小创精选股票A,股票型,2014-04-30,6.99,,暂无评级
587,大成灵活配置混合A,混合型-灵活,2014-05-14,0.8883639999999999,,暂无评级
588,招商招钱宝货币A,货币型-普通货币,,,,
589,光大保德信银发商机混合A,混合型-偏股,2014-04-29,0.679031,,暂无评级
590,华安新活力灵活配置混合A,混合型-灵活,2014-04-01,0.505556,,暂无评级
591,中银健康生活混合,混合型-偏股,2014-05-20,0.300616,,暂无评级
592,建信改革红利股票A,股票型,2014-05-14,6.12,,暂无评级
593,易方达标普消费品指数美元现汇A,指数型-海外股票,2014-03-28,2.1,,暂无评级
594,大摩进取优选股票,股票型,2014-05-29,3.76,,暂无评级
595,嘉实泰和混合,混合型-灵活,2014-04-04,30.92,,暂无评级
596,前海开源中证军工指数A,指数型-股票,2014-05-27,7.47,,暂无评级
597,中海积极收益混合,混合型-灵活,2014-05-26,1.26,,暂无评级
598,长盛生态环境混合,混合型-灵活,2014-09-10,1.08,,暂无评级
599,中信保诚薪金宝货币A,货币型-普通货币,,,,
600,汇添富和聚宝货币A,货币型-普通货币,,,,
601,华宝创新优选混合,混合型-偏股,2014-05-14,7.02,,暂无评级
602,富国安益货币A,货币型-普通货币,,,,
603,易方达创新驱动灵活配置混合,混合型-灵活,2015-02-13,25.35,,暂无评级
604,银华多利宝货币A,货币型-普通货币,2014-04-25,20.48,,暂无评级
605,银华多利宝货币B,货币型-普通货币,2014-04-25,133.75,,暂无评级
606,天弘优选债券A,债券型-长债,2017-09-26,127.3,,暂无评级
607,招商招钱宝货币B,货币型-普通货币,,,,
609,华商新量化混合A,混合型-灵活,2014-06-05,2.05,,暂无评级
612,华宝生态中国混合A,混合型-偏股,2014-06-13,7.3,,暂无评级
613,国寿安保沪深300ETF联接A,指数型-股票,2014-06-05,16.98,,暂无评级
614,华安德国(DAX)联接(QDII)A,指数型-海外股票,2014-08-12,2.14,,暂无评级
615,长城工资宝货币A,货币型-普通货币,2014-06-25,0.886285,,暂无评级
618,嘉实薪金宝货币A,货币型-普通货币,,,,
619,东方红产业升级混合,混合型-灵活,2014-06-06,32.99,,暂无评级
620,易方达现金增利货币A,货币型-普通货币,,,,
621,易方达现金增利货币B,货币型-普通货币,,,,
625,诺安天天宝B,货币型-普通货币,2014-04-28,0.23335300000000003,,暂无评级
626,大成丰财宝货币A,货币型-普通货币,2014-06-18,3.76,,暂无评级
627,大成丰财宝货币B,货币型-普通货币,2014-06-18,31.89,,暂无评级
628,大成高新技术产业股票A,股票型,2015-02-03,95.86,,暂无评级
634,富国天盛灵活配置基金,混合型-灵活,2014-04-30,4.96,,暂无评级
635,富国天盛灵活配置基金(后端),混合型-灵活,,,,
638,富国富钱包货币A,货币型-普通货币,2014-05-07,2218.18,,暂无评级
639,宝盈祥瑞混合A,混合型-偏债,2014-05-21,0.049671,,暂无评级
640,诺安理财宝货币A,货币型-普通货币,2014-05-12,24.21,,暂无评级
641,诺安理财宝货币B,货币型-普通货币,,,,
642,汇添富货币C,货币型-普通货币,2014-06-05,2.06,,暂无评级
644,招商招金宝货币A,货币型-普通货币,2014-06-18,510.88,,暂无评级
645,华夏薪金宝货币,货币型-普通货币,,,,
646,华润元大量化优选混合A,混合型-偏股,2014-08-18,0.183248,,暂无评级
647,易方达财富快线货币A,货币型-普通货币,2014-06-17,18.84,,暂无评级
648,易方达财富快线货币B,货币型-普通货币,2014-06-17,9.62,,暂无评级
649,长城久鑫混合A,混合型-灵活,2014-07-30,0.278756,,暂无评级
650,汇添富货币D,货币型-普通货币,,,,
651,招商招金宝货币B,货币型-普通货币,2014-06-18,17.87,,暂无评级
652,博时裕隆灵活配置混合A,混合型-灵活,2014-06-03,13.3,,暂无评级
654,华商新锐产业混合,混合型-灵活,2014-07-24,10.84,,暂无评级
655,鑫元稳利债券,债券型-长债,2014-06-12,5.09,,暂无评级
656,前海开源沪深300指数A,指数型-股票,2014-06-17,4.61,,暂无评级
657,银华活钱宝货币A,货币型-普通货币,2014-06-23,24.52,,暂无评级
658,银华活钱宝货币B,货币型-普通货币,,,,
659,银华活钱宝货币C,货币型-普通货币,,,,
660,银华活钱宝货币D,货币型-普通货币,,,,
661,银华活钱宝货币E,货币型-普通货币,,,,
662,银华活钱宝货币F,货币型-普通货币,2014-06-23,529.17,,暂无评级
663,国投瑞银美丽中国混合A,混合型-灵活,2014-06-24,6.01,,暂无评级
664,国联安通盈混合A,混合型-灵活,2014-06-13,0.014769999999999998,,暂无评级
665,博时现金收益货币B,货币型-普通货币,2014-06-03,1.24,,暂无评级
667,工银绝对收益混合发起A,混合型-绝对收益,2014-06-26,0.392375,,暂无评级
668,国寿安保尊享债券A,债券型-混合一级,2014-07-24,2.62,,暂无评级
669,国寿安保尊享债券C,债券型-混合一级,2014-07-24,0.42674799999999996,,暂无评级
672,工银绝对收益混合发起B,混合型-绝对收益,2014-06-26,0.143951,,暂无评级
673,融通四季添利债券(LOF)C,债券型-混合一级,2020-05-13,6.83,,暂无评级
674,中海中短债债券A,债券型-中短债,2014-08-29,0.49860200000000005,,暂无评级
677,工银现金货币,货币型-普通货币,2014-09-23,1122.53,,暂无评级
678,华宝现金宝货币E,货币型-普通货币,2014-07-14,54.18,,暂无评级
679,招商丰利灵活配置混合A,混合型-灵活,2014-08-12,0.238002,,暂无评级
681,信澳慧管家货币A,货币型-普通货币,2014-06-26,1.11,,暂无评级
682,信澳慧管家货币C,货币型-普通货币,2014-06-26,77.35,,暂无评级
683,信澳慧管家货币E,货币型-普通货币,2014-06-26,2.52,,暂无评级
684,长盛养老健康混合A,混合型-灵活,2014-11-25,1.33,,暂无评级
686,建信嘉薪宝货币A,货币型-普通货币,,,,
687,南方薪金宝货币A,货币型-普通货币,,,,
688,景顺长城研究精选股票A,股票型,2014-08-12,11.24,,暂无评级
689,前海开源新经济混合A,混合型-灵活,2014-08-20,46.4,,暂无评级
690,前海开源大海洋混合,混合型-灵活,2014-07-31,2.45,,暂无评级
692,汇添富双利债券C,债券型-混合二级,2014-06-18,5.03,,暂无评级
693,建信现金添利货币A,货币型-普通货币,,,,
694,鑫元鸿利A,债券型-长债,2014-06-26,32.03,,暂无评级
696,汇添富环保行业股票,股票型,2014-09-16,22.1,,暂无评级
697,汇添富移动互联股票A,股票型,2014-08-26,19.35,,暂无评级
698,宝盈科技30混合,混合型-灵活,2014-08-13,8.93,,暂无评级
699,中银薪钱包货币,货币型-普通货币,2014-06-26,1063.66,,暂无评级
700,宏利货币B,货币型-普通货币,2014-08-06,65.89,,暂无评级
701,景顺长城景丰货币A,货币型-普通货币,2014-09-16,2.73,,暂无评级
704,易方达天天增利货币A,货币型-普通货币,2014-06-25,352.0,,暂无评级
705,易方达天天增利货币B,货币型-普通货币,2014-06-25,5.06,,暂无评级
706,中邮多策略灵活配置混合,混合型-灵活,2014-07-24,0.794868,,暂无评级
707,景顺长城景丰货币B,货币型-普通货币,2014-09-16,12.01,,暂无评级
709,华安汇财通货币,货币型-普通货币,2014-07-17,296.15,,暂无评级
710,交银现金宝货币A,货币型-普通货币,2014-09-12,839.35,,暂无评级
711,嘉实医疗保健股票,股票型,2014-08-13,8.9,,暂无评级
712,摩根天添宝货币A,货币型-普通货币,,,,
713,摩根天添宝货币B,货币型-普通货币,,,,
714,诺安稳健回报混合A,混合型-灵活,2014-09-15,0.147725,,暂无评级
715,民生加银高等级信用债E,债券型-中短债,2014-08-11,5.25,,暂无评级
716,工银薪金货币B,货币型-普通货币,,,,
717,融通转型三动力灵活配置混合A,混合型-灵活,2015-01-16,2.65,,暂无评级
718,融通转型三动力灵活配置混合A(后端),混合型-灵活,,,,
719,南方现金通E,货币型-普通货币,,,,
720,南方稳利1年持有期债券C,债券型-长债,2014-07-24,1.75,,暂无评级
721,兴业货币A,货币型-普通货币,2014-08-06,106.17,,暂无评级
722,兴业货币B,货币型-普通货币,2014-08-06,4.09,,暂无评级
724,大成添利宝货币A,货币型-普通货币,2014-07-28,1.88,,暂无评级
725,大成添利宝货币B,货币型-普通货币,2014-07-28,460.36,,暂无评级
726,大成添利宝货币E,货币型-普通货币,2014-07-28,41.21,,暂无评级
727,融通健康产业灵活配置混合A/B,混合型-灵活,2014-12-25,23.47,,暂无评级
728,工银目标收益一年定开C,债券型-混合一级,2014-08-12,0.325802,,暂无评级
729,建信中小盘先锋股票A,股票型,2014-08-20,15.47,,暂无评级
730,博时现金宝货币A,货币型-普通货币,2014-09-18,74.97,,暂无评级
731,融通健康产业灵活配置混合A/B(后端),混合型-灵活,,,,
734,博时天天增利货币A,货币型-普通货币,2014-08-25,374.29,,暂无评级
735,博时天天增利货币B,货币型-普通货币,2014-08-25,1.16,,暂无评级
736,诺安聚利债券A,债券型-长债,2014-11-13,16.44,,暂无评级
737,诺安聚利债券C,债券型-长债,2014-11-13,0.49371499999999996,,暂无评级
739,平安新鑫先锋A,混合型-灵活,2015-01-29,2.3,,暂无评级
740,兴银货币B,货币型-普通货币,2014-08-27,0.38621300000000003,,暂无评级
741,兴银货币A,货币型-普通货币,2014-08-27,31.89,,暂无评级
742,国泰新经济灵活配置混合A,混合型-灵活,2014-09-16,4.53,,暂无评级
743,红塔红土盛世普益混合发起式,混合型-灵活,2014-09-18,0.277995,,暂无评级
744,北信瑞丰稳定收益A,债券型-长债,2014-08-27,30.4,,暂无评级
745,北信瑞丰稳定收益C,债券型-长债,2014-08-27,1.61,,暂无评级
746,招商行业精选股票基金,股票型,2014-09-03,28.98,,暂无评级
747,广发逆向策略混合A,混合型-灵活,2014-09-04,1.47,,暂无评级
748,广发活期宝货币A,货币型-普通货币,2014-08-28,8.96,,暂无评级
750,安信现金增利货币A,货币型-普通货币,2014-11-24,0.8708879999999999,,暂无评级
751,嘉实新兴产业股票,股票型,2014-09-17,56.34,,暂无评级
753,华宝量化对冲混合A,混合型-绝对收益,2014-09-17,3.79,,暂无评级
754,华宝量化对冲混合C,混合型-绝对收益,2014-09-17,2.85,,暂无评级
755,富安达新兴成长混合A,混合型-灵活,2014-09-11,0.529062,,暂无评级
756,建信潜力新蓝筹股票A,股票型,2014-09-10,8.15,,暂无评级
757,华富智慧城市灵活配置混合A,混合型-灵活,2014-10-31,0.312233,,暂无评级
758,招商招钱宝货币C,货币型-普通货币,,,,
759,平安财富宝货币A,货币型-普通货币,2014-08-21,670.4,,暂无评级
760,工银财富货币A,货币型-普通货币,,,,
761,国富健康优质生活股票,股票型,2014-09-23,0.081745,,暂无评级
762,汇添富绝对收益定开混合A,混合型-绝对收益,2017-03-15,28.41,,暂无评级
763,工银新财富灵活配置混合,混合型-灵活,2014-09-19,1.87,,暂无评级
764,万家货币E,货币型-普通货币,,,,
767,华富国泰民安灵活配置混合A,混合型-灵活,2015-02-04,0.479863,,暂无评级
771,诺安聚鑫宝货币A,货币型-普通货币,2014-09-01,1.59,,暂无评级
772,景顺长城中国回报混合A,混合型-灵活,2014-11-06,23.14,,暂无评级
773,万家现金宝A,货币型-普通货币,2014-09-23,93.75,,暂无评级
778,鹏华先进制造股票,股票型,2014-11-04,2.68,,暂无评级
779,诺安聚鑫宝货币B,货币型-普通货币,2014-09-04,1.42,,暂无评级
780,鹏华医疗保健股票,股票型,2014-09-23,5.25,,暂无评级
783,博时季季享持有期A,债券型-长债,2014-09-22,30.66,,暂无评级
784,博时季季享持有期B,债券型-长债,2014-09-22,3.41,,暂无评级
785,国新国证现金增利货币A,货币型-普通货币,2014-09-16,0.537651,,暂无评级
786,国新国证现金增利货币B,货币型-普通货币,2014-09-16,27.79,,暂无评级
787,国新国证现金增利货币C,货币型-普通货币,,,,
788,前海开源中国成长混合,混合型-灵活,2014-09-29,0.713916,,暂无评级
789,易方达龙宝货币A,货币型-普通货币,2014-09-12,104.71,,暂无评级
790,易方达龙宝货币B,货币型-普通货币,2014-09-12,223.32,,暂无评级
791,银华安颐中短债双月持有期债券C,债券型-中短债,2014-09-05,22.3,,暂无评级
792,招商定期宝六个月期理财债券,债券型-中短债,2017-06-16,0.393396,,暂无评级
793,工银高端制造股票,股票型,2014-10-22,8.84,,暂无评级
794,宝盈睿丰创新混合A/B,混合型-灵活,2014-09-26,0.34976,,暂无评级
795,宝盈睿丰创新混合A/B(后端),混合型-灵活,,,,
796,宝盈睿丰创新混合C,混合型-灵活,2014-09-26,0.49435500000000004,,暂无评级
797,方正富邦金小宝货币,货币型-普通货币,2014-09-24,280.37,,暂无评级
