基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
000415,大摩添利18个月定开债A,债券型-长债,2014-09-02,3.43,0,168.29,4.48,2.54
000416,大摩添利18个月定开债C,债券型-长债,2014-09-02,0.553668,0,168.29,4.48,2.54
000417,国联安新精选混合A,混合型-灵活,2014-03-04,0.4675229999999999,46.33,16.38,5.45,33.74
000418,景顺长城成长之星股票A,股票型,2013-12-13,25.78,92.83,0.38,6.22,0.78
000419,大摩优质信价纯债A,债券型-长债,2014-11-25,0.644806,0,105.47,28.01,0.28
000420,大摩优质信价纯债C,债券型-长债,2014-11-25,0.426512,0,105.47,28.01,0.28
000423,前海开源事件驱动混合A,混合型-灵活,2013-12-19,0.4182649999999999,16.01,0,29.64,63.57
000424,长盛添利宝货币A,货币型-普通货币,2013-12-09,297.47,0,45.32,36.64,21.37
000425,长盛添利宝货币B,货币型-普通货币,2013-12-09,1.32,0,45.32,36.64,21.37
000431,鹏华品牌传承混合,混合型-灵活,2014-01-28,2.58,93.05,0,7.15,0.04
000432,中银优秀企业混合,混合型-偏股,2014-01-28,0.144584,90.11,4.9,3.95,4.0
000433,安信鑫发优选混合A,混合型-灵活,2013-12-31,0.512662,89.49,5.36,15.28,0.3
000434,新华壹诺宝货币A,货币型-普通货币,2013-12-03,42.88,0,41.66,42.52,15.87
000436,易方达裕惠定开混合A,混合型-偏债,2013-12-17,11.31,13.32,113.27,0.6,15.29
000452,南方医药保健灵活配置混合A,混合型-灵活,2014-01-23,32.43,90.04,4.26,3.13,5.01
000457,摩根核心成长股票A,股票型,2014-02-10,7.9,92.99,1.06,5.42,0.77
000458,英大领先回报混合发起式,混合型-灵活,2014-03-05,0.696129,89.21,0,9.87,1.71
000459,英大领先回报混合发起式(后端),混合型-灵活,,,,,,
000462,农银主题轮动混合A,混合型-灵活,2015-04-10,4.78,83.44,2.86,5.27,8.94
000464,嘉实活期宝货币A,货币型-普通货币,2013-12-18,108.51,0,47.63,66.36,3.28
000465,景顺长城鑫月薪定期支付债券,债券型-长债,2014-03-20,15.74,0,136.56,1.02,1.21
000469,富国目标齐利一年期纯债债券,债券型-长债,2014-07-25,21.13,0,124.2,1.0,0.0
000470,富国目标齐利一年期纯债债券(后端),债券型-长债,,,,,,
000471,富国城镇发展股票,股票型,2014-01-28,12.18,87.89,2.01,11.67,0.48
000472,富国城镇发展股票(后端),股票型,,,,,,
000475,广发天天利货币A,货币型-普通货币,2014-01-27,3.35,0,35.27,42.03,24.38
000476,广发天天利货币B,货币型-普通货币,2014-01-27,0.397729,0,35.27,42.03,24.38
000477,广发主题领先混合A,混合型-灵活,2014-07-31,21.33,59.72,32.56,5.97,2.51
000478,建信中证500指数增强A,指数型-股票,2014-01-27,44.68,83.14,0,16.34,1.04
000480,东方红新动力混合A,混合型-灵活,2014-01-28,21.08,82.5,2.01,16.4,0.18
000483,鑫元货币A,货币型-普通货币,2013-12-30,1.63,0,38.57,37.47,27.83
000484,鑫元货币B,货币型-普通货币,2013-12-30,49.12,0,38.57,37.47,27.83
000487,嘉实3个月理财债券A,债券型-中短债,2014-06-27,2.62,0,91.45,19.86,0.01
000488,嘉实3个月理财债券E,债券型-中短债,2014-06-27,15.98,0,91.45,19.86,0.01
000493,南方现金通A,货币型-普通货币,,,0,27.29,29.97,45.61
000494,南方现金通B,货币型-普通货币,,,0,27.29,29.97,45.61
000495,南方现金通C,货币型-普通货币,,,0,27.29,29.97,45.61
000496,长安产业精选混合A,混合型-灵活,2014-05-07,0.2408269999999999,88.48,0,13.57,3.33
000497,财通纯债债券A,债券型-长债,2014-01-17,9.95,0,82.92,1.08,17.69
000503,中信建投景和中短债A,债券型-中短债,2014-01-27,8.3,0,103.31,0.64,3.48
000504,中信建投景和中短债C,债券型-中短债,2014-01-27,4.74,0,103.31,0.64,3.48
000505,国寿安保货币A,货币型-普通货币,2014-01-20,657.16,0,33.68,59.24,7.27
000506,国寿安保货币B,货币型-普通货币,2014-01-20,0.50945,0,33.68,59.24,7.27
000507,宏利宏达混合A,混合型-偏债,2014-03-05,0.47912,24.86,75.97,1.93,11.48
000508,宏利宏达混合B,混合型-偏债,2014-03-05,0.0854429999999999,24.86,75.97,1.93,11.48
000509,广发钱袋子货币A,货币型-普通货币,2014-01-10,912.07,0,28.87,73.64,2.29
000511,国泰国策驱动灵活配置混合A,混合型-灵活,2014-02-17,0.231055,15.67,42.92,42.97,0.1
000512,国泰沪深300指数增强A,指数型-股票,2014-05-19,2.42,88.89,0,10.61,3.88
000513,富国高端制造行业股票A,股票型,2014-06-20,5.8,93.16,0,6.53,0.52
000514,富国高端制造行业股票A(后端),股票型,,,,,,
000516,富国祥利一年期定期开放债券型A,债券型-长债,2017-08-30,37.97,0,113.0,1.4,4.31
000517,富国祥利一年期定期开放债券型C,债券型-长债,2017-08-30,0.007348,0,113.0,1.4,4.31
000520,上银新兴价值成长混合,混合型-灵活,2014-05-06,2.13,79.04,8.63,9.46,6.13
000521,诺安瑞鑫定开债券,债券型-长债,2017-12-28,8.29,0,100.08,0.1,0
000522,华润元大信息传媒科技混合A,混合型-偏股,2014-03-31,2.0,85.36,0,14.99,1.64
000523,国投瑞银医疗保健混合A,混合型-灵活,2014-02-25,2.13,82.19,6.65,6.29,5.15
000524,摩根民生需求股票A,股票型,2014-03-14,1.08,91.82,0,8.51,0.05
000526,国泰浓益灵活配置混合A,混合型-灵活,2014-03-04,0.443694,40.18,39.78,1.4,18.93
000527,南方新优享灵活配置混合A,混合型-灵活,2014-02-26,30.67,85.63,4.5,8.82,1.57
000528,工银薪金货币A,货币型-普通货币,,,0,37.15,37.6,34.67
000529,广发竞争优势混合A,混合型-灵活,2014-03-12,6.0,92.57,0,6.49,1.23
000530,招商丰盛稳定增长混合A,混合型-灵活,2014-03-20,0.251125,39.18,27.91,3.01,30.25
000531,东吴阿尔法灵活配置混合A,混合型-灵活,2014-03-19,0.214712,92.19,0,6.45,2.03
000532,景顺长城优势企业混合A,混合型-偏股,2014-03-19,2.09,83.14,6.84,10.19,0.06
000533,永赢货币A,货币型-普通货币,2014-02-27,80.66,0,45.29,43.37,12.83
000534,长盛高端装备混合A,混合型-灵活,2014-03-25,2.51,92.69,0,7.43,0.1
000535,长盛航天海工混合A,混合型-灵活,2014-03-11,1.45,92.3,0,7.55,0.69
000536,前海开源可转债债券,债券型-混合二级,2014-03-25,13.23,0,80.88,4.89,14.55
000538,诺安优势行业混合A,混合型-灵活,2014-03-13,0.7074520000000001,87.45,5.35,7.38,0.14
000539,中银活期宝货币A,货币型-普通货币,2014-02-14,1055.77,0,43.57,53.35,10.58
000540,国金金腾通货币A,货币型-普通货币,2014-02-17,105.54,0,52.22,31.39,16.92
000541,华商创新成长混合发起式,混合型-灵活,2014-03-18,4.66,87.48,0,26.35,7.31
000542,上银慧财宝货币A,货币型-普通货币,2014-02-27,1.87,0,43.41,26.21,31.9
000543,上银慧财宝货币B,货币型-普通货币,2014-02-27,272.51,0,43.41,26.21,31.9
000545,中邮核心竞争力灵活配置混合,混合型-灵活,2014-04-23,3.57,79.64,10.01,9.09,1.44
000546,兴业定开债A,债券型-混合一级,2014-03-13,28.47,0,110.58,0.18,0.93
000547,建信健康民生混合A,混合型-偏股,2014-03-21,6.79,93.1,0,14.63,0.13
000548,鹏华聚财通货币,货币型-普通货币,2017-05-18,68.78,0,61.16,4.43,37.04
000549,华安大国新经济股票A,股票型,2014-04-14,0.606019,94.86,0.33,4.83,0.55
000550,广发新动力混合,混合型-偏股,2014-03-19,2.41,92.57,0,10.97,5.46
000551,中信保诚幸福消费混合A,混合型-偏股,2014-04-29,5.72,87.98,0,8.03,6.32
000552,中加纯债一年A,债券型-长债,2014-03-24,5.12,0,119.5,0.29,0.0
000553,中加纯债一年C,债券型-长债,2014-03-24,1.95,0,119.5,0.29,0.0
000554,南方中国梦灵活配置混合A,混合型-灵活,2014-06-09,1.37,83.38,0,11.66,5.36
000556,国投瑞银新机遇灵活配置混合A,混合型-灵活,2014-03-11,0.358481,5.82,80.18,2.45,19.87
000557,国投瑞银新机遇灵活配置混合C,混合型-灵活,2014-03-11,0.3894869999999999,5.82,80.18,2.45,19.87
000559,诺安天天宝A,货币型-普通货币,2014-03-25,1043.14,0,29.12,61.35,13.12
000560,诺安天天宝E,货币型-普通货币,2014-03-25,1.4,0,29.12,61.35,13.12
000561,南方启元债券A,债券型-长债,2014-07-25,10.67,0,124.41,0.06,9.52
000562,南方启元债券C,债券型-长债,2014-07-25,0.101219,0,124.41,0.06,9.52
000563,南方通利债券A,债券型-长债,2014-04-25,2.08,0,138.42,1.76,0.08
000564,南方通利债券C,债券型-长债,2014-04-25,0.582407,0,138.42,1.76,0.08
000566,华泰柏瑞创新升级混合A,混合型-灵活,2014-05-06,5.1,87.7,0,12.51,0.03
000567,广发聚祥灵活混合,混合型-灵活,2014-03-21,1.15,79.76,19.02,2.05,0.02
000569,鹏华增值宝货币,货币型-普通货币,2014-02-26,2069.59,0,34.39,26.59,40.11
000572,中银多策略混合A,混合型-灵活,2014-03-31,3.92,9.35,102.14,5.68,15.7
000573,天弘通利混合A,混合型-灵活,2014-03-14,7.55,85.97,22.59,0.7,3.19
000574,宝盈新价值混合A,混合型-灵活,2014-04-10,11.3,44.68,0,55.93,38.72
000575,兴全添利宝货币,货币型-普通货币,,,0,33.12,46.81,31.79
000576,中邮货币A,货币型-普通货币,2014-05-28,26.27,0,67.65,22.46,9.94
000577,安信价值精选股票,股票型,2014-04-21,18.54,91.77,0,7.65,2.81
000578,鑫元恒鑫收益增强债券型发起式A,债券型-混合二级,2014-04-17,0.2132659999999999,10.12,95.2,0.83,0.59
000579,鑫元恒鑫收益增强债券型发起式C,债券型-混合二级,2014-04-17,0.019225,10.12,95.2,0.83,0.59
000580,中邮货币B,货币型-普通货币,2014-05-28,14.4,0,67.65,22.46,9.94
000581,嘉实活钱包货币A,货币型-普通货币,,,0,18.61,80.07,10.36
000583,江信聚福定开债,债券型-混合一级,2014-05-29,2.76,0,77.54,1.21,21.34
000584,新华鑫益灵活配置混合C,混合型-灵活,2014-04-16,2.05,90.77,0,10.72,0.18
000585,嘉实对冲套利定期混合A,混合型-绝对收益,2014-05-16,0.239163,59.33,0.54,32.83,7.73
000586,景顺长城中小创精选股票A,股票型,2014-04-30,6.99,89.94,0,11.3,3.9
000587,大成灵活配置混合A,混合型-灵活,2014-05-14,0.8883639999999999,81.95,0,20.92,0.96
000588,招商招钱宝货币A,货币型-普通货币,,,0,35.58,30.13,38.01
000589,光大保德信银发商机混合A,混合型-偏股,2014-04-29,0.679031,85.34,5.05,1.09,9.19
000590,华安新活力灵活配置混合A,混合型-灵活,2014-04-01,0.505556,31.04,28.93,31.38,8.93
000591,中银健康生活混合,混合型-偏股,2014-05-20,0.300616,88.35,5.03,22.87,0.04
000592,建信改革红利股票A,股票型,2014-05-14,6.12,94.69,0,4.65,0.98
000593,易方达标普消费品指数美元现汇A,指数型-海外股票,2014-03-28,2.1,93.16,0,9.99,3.32
000594,大摩进取优选股票,股票型,2014-05-29,3.76,94.1,3.63,2.34,0.51
000595,嘉实泰和混合,混合型-灵活,2014-04-04,30.92,83.77,5.04,1.01,10.33
000596,前海开源中证军工指数A,指数型-股票,2014-05-27,7.47,94.04,1.07,5.04,0.7
000597,中海积极收益混合,混合型-灵活,2014-05-26,1.26,18.25,74.26,7.85,0.02
000598,长盛生态环境混合,混合型-灵活,2014-09-10,1.08,90.96,0,9.26,0.11
000599,中信保诚薪金宝货币A,货币型-普通货币,,,0,34.18,49.19,22.63
000600,汇添富和聚宝货币A,货币型-普通货币,,,0,35.98,57.77,19.27
000601,华宝创新优选混合,混合型-偏股,2014-05-14,7.02,91.32,0,7.76,1.47
000602,富国安益货币A,货币型-普通货币,,,0,36.84,39.9,29.72
000603,易方达创新驱动灵活配置混合,混合型-灵活,2015-02-13,25.35,92.5,0,10.19,1.53
000604,银华多利宝货币A,货币型-普通货币,2014-04-25,20.48,0,44.46,30.56,35.41
000605,银华多利宝货币B,货币型-普通货币,2014-04-25,133.75,0,44.46,30.56,35.41
000606,天弘优选债券A,债券型-长债,2017-09-26,127.3,0,90.45,3.46,9.57
000607,招商招钱宝货币B,货币型-普通货币,,,0,35.58,30.13,38.01
000609,华商新量化混合A,混合型-灵活,2014-06-05,2.05,85.28,0,17.75,0.59
000612,华宝生态中国混合A,混合型-偏股,2014-06-13,7.3,87.63,1.26,9.47,3.22
000613,国寿安保沪深300ETF联接A,指数型-股票,2014-06-05,16.98,0,0,5.33,94.7
000614,华安德国(DAX)联接(QDII)A,指数型-海外股票,2014-08-12,2.14,0,0,11.04,94.68
000615,长城工资宝货币A,货币型-普通货币,2014-06-25,0.886285,0,80.77,0.78,18.49
000618,嘉实薪金宝货币A,货币型-普通货币,,,0,39.2,66.99,12.32
000619,东方红产业升级混合,混合型-灵活,2014-06-06,32.99,58.57,3.11,36.27,2.3
000620,易方达现金增利货币A,货币型-普通货币,,,0,14.75,58.07,48.22
000621,易方达现金增利货币B,货币型-普通货币,,,0,14.75,58.07,48.22
000625,诺安天天宝B,货币型-普通货币,2014-04-28,0.233353,0,29.12,61.35,13.12
000626,大成丰财宝货币A,货币型-普通货币,2014-06-18,3.76,0,36.15,25.92,37.95
000627,大成丰财宝货币B,货币型-普通货币,2014-06-18,31.89,0,36.15,25.92,37.95
000628,大成高新技术产业股票A,股票型,2015-02-03,95.86,81.61,0,18.51,1.08
000634,富国天盛灵活配置基金,混合型-灵活,2014-04-30,4.96,90.37,0,9.75,0.27
000635,富国天盛灵活配置基金(后端),混合型-灵活,,,,,,
000638,富国富钱包货币A,货币型-普通货币,2014-05-07,2218.18,0,22.48,50.15,33.53
000639,宝盈祥瑞混合A,混合型-偏债,2014-05-21,0.049671,11.55,87.06,1.85,0.04
000640,诺安理财宝货币A,货币型-普通货币,2014-05-12,24.21,0,38.71,30.13,36.9
000641,诺安理财宝货币B,货币型-普通货币,,,0,38.71,30.13,36.9
000642,汇添富货币C,货币型-普通货币,2014-06-05,2.06,0,26.01,61.8,16.62
000644,招商招金宝货币A,货币型-普通货币,2014-06-18,510.88,0,25.06,39.51,40.21
000645,华夏薪金宝货币,货币型-普通货币,,,0,11.97,59.11,37.5
000646,华润元大量化优选混合A,混合型-偏股,2014-08-18,0.183248,94.31,4.8,1.43,8.56
000647,易方达财富快线货币A,货币型-普通货币,2014-06-17,18.84,0,49.33,41.61,45.67
000648,易方达财富快线货币B,货币型-普通货币,2014-06-17,9.62,0,49.33,41.61,45.67
000649,长城久鑫混合A,混合型-灵活,2014-07-30,0.278756,89.63,0,14.21,0.08
000650,汇添富货币D,货币型-普通货币,,,0,26.01,61.8,16.62
000651,招商招金宝货币B,货币型-普通货币,2014-06-18,17.87,0,25.06,39.51,40.21
000652,博时裕隆灵活配置混合A,混合型-灵活,2014-06-03,13.3,86.43,1.69,6.71,8.02
000654,华商新锐产业混合,混合型-灵活,2014-07-24,10.84,87.37,0,14.47,0.04
000655,鑫元稳利债券,债券型-长债,2014-06-12,5.09,0,120.94,0.77,0.0
000656,前海开源沪深300指数A,指数型-股票,2014-06-17,4.61,94.3,3.59,2.01,1.28
000657,银华活钱宝货币A,货币型-普通货币,2014-06-23,24.52,0,36.18,30.13,33.76
000658,银华活钱宝货币B,货币型-普通货币,,,0,36.18,30.13,33.76
000659,银华活钱宝货币C,货币型-普通货币,,,0,36.18,30.13,33.76
000660,银华活钱宝货币D,货币型-普通货币,,,0,36.18,30.13,33.76
000661,银华活钱宝货币E,货币型-普通货币,,,0,36.18,30.13,33.76
000662,银华活钱宝货币F,货币型-普通货币,2014-06-23,529.17,0,36.18,30.13,33.76
000663,国投瑞银美丽中国混合A,混合型-灵活,2014-06-24,6.01,91.51,0,18.66,0.12
000664,国联安通盈混合A,混合型-灵活,2014-06-13,0.0147699999999999,32.58,63.2,7.12,1.85
000665,博时现金收益货币B,货币型-普通货币,2014-06-03,1.24,0,42.64,44.01,15.78
000667,工银绝对收益混合发起A,混合型-绝对收益,2014-06-26,0.392375,71.93,7.81,1.85,40.75
000668,国寿安保尊享债券A,债券型-混合一级,2014-07-24,2.62,0,125.64,1.45,3.38
000669,国寿安保尊享债券C,债券型-混合一级,2014-07-24,0.4267479999999999,0,125.64,1.45,3.38
000672,工银绝对收益混合发起B,混合型-绝对收益,2014-06-26,0.143951,71.93,7.81,1.85,40.75
000673,融通四季添利债券(LOF)C,债券型-混合一级,2020-05-13,6.83,0,120.68,0.92,9.45
000674,中海中短债债券A,债券型-中短债,2014-08-29,0.498602,0,98.74,2.4,2.91
000677,工银现金货币,货币型-普通货币,2014-09-23,1122.53,0,24.74,43.19,36.73
000678,华宝现金宝货币E,货币型-普通货币,2014-07-14,54.18,0,45.45,48.46,16.18
000679,招商丰利灵活配置混合A,混合型-灵活,2014-08-12,0.238002,94.39,4.89,0.77,0.35
000681,信澳慧管家货币A,货币型-普通货币,2014-06-26,1.11,0,63.33,29.31,10.22
000682,信澳慧管家货币C,货币型-普通货币,2014-06-26,77.35,0,63.33,29.31,10.22
000683,信澳慧管家货币E,货币型-普通货币,2014-06-26,2.52,0,63.33,29.31,10.22
000684,长盛养老健康混合A,混合型-灵活,2014-11-25,1.33,87.49,0,12.82,0.17
000686,建信嘉薪宝货币A,货币型-普通货币,,,0,25.12,42.65,35.16
000687,南方薪金宝货币A,货币型-普通货币,,,0,22.51,69.47,15.77
000688,景顺长城研究精选股票A,股票型,2014-08-12,11.24,90.22,0,10.75,1.42
000689,前海开源新经济混合A,混合型-灵活,2014-08-20,46.4,94.73,1.17,4.06,0.49
000690,前海开源大海洋混合,混合型-灵活,2014-07-31,2.45,92.29,0,7.81,0.41
000692,汇添富双利债券C,债券型-混合二级,2014-06-18,5.03,14.01,107.93,1.73,1.78
000693,建信现金添利货币A,货币型-普通货币,,,0,31.26,45.97,27.86
000694,鑫元鸿利A,债券型-长债,2014-06-26,32.03,0,103.79,0.33,2.51
000696,汇添富环保行业股票,股票型,2014-09-16,22.1,89.62,0,10.52,0.04
000697,汇添富移动互联股票A,股票型,2014-08-26,19.35,94.27,0,6.44,1.16
000698,宝盈科技30混合,混合型-灵活,2014-08-13,8.93,92.78,0,7.27,0.15
000699,中银薪钱包货币,货币型-普通货币,2014-06-26,1063.66,0,37.74,58.07,15.18
000700,宏利货币B,货币型-普通货币,2014-08-06,65.89,0,47.21,45.54,15.13
000701,景顺长城景丰货币A,货币型-普通货币,2014-09-16,2.73,0,59.88,0.67,43.21
000704,易方达天天增利货币A,货币型-普通货币,2014-06-25,352.0,0,12.43,47.5,45.15
000705,易方达天天增利货币B,货币型-普通货币,2014-06-25,5.06,0,12.43,47.5,45.15
000706,中邮多策略灵活配置混合,混合型-灵活,2014-07-24,0.794868,87.7,0,12.51,0.04
000707,景顺长城景丰货币B,货币型-普通货币,2014-09-16,12.01,0,59.88,0.67,43.21
000709,华安汇财通货币,货币型-普通货币,2014-07-17,296.15,0,28.82,57.49,15.56
000710,交银现金宝货币A,货币型-普通货币,2014-09-12,839.35,0,32.59,53.74,13.92
000711,嘉实医疗保健股票,股票型,2014-08-13,8.9,87.79,5.73,6.64,0.14
000712,摩根天添宝货币A,货币型-普通货币,,,0,35.28,26.31,38.59
000713,摩根天添宝货币B,货币型-普通货币,,,0,35.28,26.31,38.59
000714,诺安稳健回报混合A,混合型-灵活,2014-09-15,0.147725,81.06,0,6.96,14.46
000715,民生加银高等级信用债E,债券型-中短债,2014-08-11,5.25,0,137.03,0.4,0.01
000716,工银薪金货币B,货币型-普通货币,,,0,37.15,37.6,34.67
000717,融通转型三动力灵活配置混合A,混合型-灵活,2015-01-16,2.65,93.84,0,6.27,1.36
000718,融通转型三动力灵活配置混合A(后端),混合型-灵活,,,,,,
000719,南方现金通E,货币型-普通货币,,,0,27.29,29.97,45.61
000720,南方稳利1年持有期债券C,债券型-长债,2014-07-24,1.75,0,131.77,1.09,0.07
000721,兴业货币A,货币型-普通货币,2014-08-06,106.17,0,36.21,42.77,25.71
000722,兴业货币B,货币型-普通货币,2014-08-06,4.09,0,36.21,42.77,25.71
000724,大成添利宝货币A,货币型-普通货币,2014-07-28,1.88,0,37.29,53.4,24.21
