基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
376,华安中证细分医药ETF联接C,指数型-股票,2014-11-28 00:00:00,0.716969,0.0,0.0,5.46,95.6
377,摩根双债增利债券A,债券型-混合二级,2013-12-11 00:00:00,0.366561,22.32,90.2,3.55,0.11
378,摩根双债增利债券C,债券型-混合二级,2013-12-11 00:00:00,0.043445,22.32,90.2,3.55,0.11
379,平安日增利货币A,货币型-普通货币,2013-12-03 00:00:00,1960.89,0.0,31.81,34.82,36.16
380,景顺长城景益货币A,货币型-普通货币,2013-11-26 00:00:00,1245.47,0.0,20.47,61.61,23.88
381,景顺长城景益货币B,货币型-普通货币,2013-11-26 00:00:00,3.64,0.0,20.47,61.61,23.88
385,景顺长城景颐双利债券A,债券型-混合二级,2013-11-13 00:00:00,131.52,19.89,98.49,0.71,4.76
386,景顺长城景颐双利债券C,债券型-混合二级,2013-11-13 00:00:00,10.64,19.89,98.49,0.71,4.76
389,广发天天红货币A,货币型-普通货币,2013-10-22 00:00:00,1615.86,0.0,32.23,61.48,8.56
390,华商优势行业混合,混合型-灵活,2013-12-11 00:00:00,91.81,84.49,0.02,15.55,0.15
394,融通通源短融债券A,债券型-中短债,2013-12-31 00:00:00,1.13,0.0,104.49,4.18,6.57
395,汇添富安心中国债券A,债券型-长债,2013-11-22 00:00:00,8.51,0.0,94.24,0.19,5.6
396,汇添富安心中国债券C,债券型-长债,2013-11-22 00:00:00,0.406949,0.0,94.24,0.19,5.6
397,汇添富全额宝货币A,货币型-普通货币,,,0.0,37.37,46.68,21.29
398,华富灵活配置混合A,混合型-灵活,2013-12-18 00:00:00,0.78276,94.57,0.0,5.71,0.7
402,工银纯债债券A,债券型-长债,2014-05-16 00:00:00,74.65,0.0,110.54,0.15,1.17
403,工银纯债债券B,债券型-长债,2014-05-16 00:00:00,12.43,0.0,110.54,0.15,1.17
404,易方达新兴成长灵活配置,混合型-灵活,2013-11-28 00:00:00,34.31,90.72,0.0,12.91,1.18
406,汇添富双利增强债券A,债券型-混合二级,2013-12-03 00:00:00,8.85,8.87,115.68,4.5,2.0
407,汇添富双利增强债券C,债券型-混合二级,2013-12-03 00:00:00,0.7791100000000001,8.87,115.68,4.5,2.0
408,民生加银城镇化混合A,混合型-灵活,2013-12-12 00:00:00,3.69,83.79,0.48,18.4,4.0
409,鹏华环保产业股票,股票型,2014-03-07 00:00:00,17.95,86.61,0.0,13.24,0.52
410,益民服务领先混合A,混合型-灵活,2013-12-13 00:00:00,2.24,0.0,87.28,10.25,2.62
411,景顺长城优质成长股票A,股票型,2014-01-02 00:00:00,2.22,90.89,0.0,8.85,0.91
414,嘉实绝对收益策略定期混合A,混合型-绝对收益,2013-12-06 00:00:00,0.940661,79.38,0.0,7.5,13.54
415,大摩添利18个月定开债A,债券型-长债,2014-09-02 00:00:00,3.43,0.0,168.29,4.48,2.54
416,大摩添利18个月定开债C,债券型-长债,2014-09-02 00:00:00,0.553668,0.0,168.29,4.48,2.54
417,国联安新精选混合A,混合型-灵活,2014-03-04 00:00:00,0.4675229999999999,46.33,16.38,5.45,33.74
418,景顺长城成长之星股票A,股票型,2013-12-13 00:00:00,25.78,92.83,0.38,6.22,0.78
419,大摩优质信价纯债A,债券型-长债,2014-11-25 00:00:00,0.644806,0.0,105.47,28.01,0.28
420,大摩优质信价纯债C,债券型-长债,2014-11-25 00:00:00,0.426512,0.0,105.47,28.01,0.28
423,前海开源事件驱动混合A,混合型-灵活,2013-12-19 00:00:00,0.4182649999999999,16.01,0.0,29.64,63.57
424,长盛添利宝货币A,货币型-普通货币,2013-12-09 00:00:00,297.47,0.0,45.32,36.64,21.37
425,长盛添利宝货币B,货币型-普通货币,2013-12-09 00:00:00,1.32,0.0,45.32,36.64,21.37
431,鹏华品牌传承混合,混合型-灵活,2014-01-28 00:00:00,2.58,93.05,0.0,7.15,0.04
432,中银优秀企业混合,混合型-偏股,2014-01-28 00:00:00,0.144584,90.11,4.9,3.95,4.0
433,安信鑫发优选混合A,混合型-灵活,2013-12-31 00:00:00,0.512662,89.49,5.36,15.28,0.3
434,新华壹诺宝货币A,货币型-普通货币,2013-12-03 00:00:00,42.88,0.0,41.66,42.52,15.87
436,易方达裕惠定开混合A,混合型-偏债,2013-12-17 00:00:00,11.31,13.32,113.27,0.6,15.29
452,南方医药保健灵活配置混合A,混合型-灵活,2014-01-23 00:00:00,32.43,90.04,4.26,3.13,5.01
457,摩根核心成长股票A,股票型,2014-02-10 00:00:00,7.9,92.99,1.06,5.42,0.77
458,英大领先回报混合发起式,混合型-灵活,2014-03-05 00:00:00,0.696129,89.21,0.0,9.87,1.71
462,农银主题轮动混合A,混合型-灵活,2015-04-10 00:00:00,4.78,83.44,2.86,5.27,8.94
464,嘉实活期宝货币A,货币型-普通货币,2013-12-18 00:00:00,108.51,0.0,47.63,66.36,3.28
465,景顺长城鑫月薪定期支付债券,债券型-长债,2014-03-20 00:00:00,15.74,0.0,136.56,1.02,1.21
469,富国目标齐利一年期纯债债券,债券型-长债,2014-07-25 00:00:00,21.13,0.0,124.2,1.0,0.0
471,富国城镇发展股票,股票型,2014-01-28 00:00:00,12.18,87.89,2.01,11.67,0.48
475,广发天天利货币A,货币型-普通货币,2014-01-27 00:00:00,3.35,0.0,35.27,42.03,24.38
476,广发天天利货币B,货币型-普通货币,2014-01-27 00:00:00,0.397729,0.0,35.27,42.03,24.38
477,广发主题领先混合A,混合型-灵活,2014-07-31 00:00:00,21.33,59.72,32.56,5.97,2.51
478,建信中证500指数增强A,指数型-股票,2014-01-27 00:00:00,44.68,83.14,0.0,16.34,1.04
480,东方红新动力混合A,混合型-灵活,2014-01-28 00:00:00,21.08,82.5,2.01,16.4,0.18
483,鑫元货币A,货币型-普通货币,2013-12-30 00:00:00,1.63,0.0,38.57,37.47,27.83
484,鑫元货币B,货币型-普通货币,2013-12-30 00:00:00,49.12,0.0,38.57,37.47,27.83
487,嘉实3个月理财债券A,债券型-中短债,2014-06-27 00:00:00,2.62,0.0,91.45,19.86,0.01
488,嘉实3个月理财债券E,债券型-中短债,2014-06-27 00:00:00,15.98,0.0,91.45,19.86,0.01
493,南方现金通A,货币型-普通货币,,,0.0,27.29,29.97,45.61
494,南方现金通B,货币型-普通货币,,,0.0,27.29,29.97,45.61
495,南方现金通C,货币型-普通货币,,,0.0,27.29,29.97,45.61
496,长安产业精选混合A,混合型-灵活,2014-05-07 00:00:00,0.2408269999999999,88.48,0.0,13.57,3.33
497,财通纯债债券A,债券型-长债,2014-01-17 00:00:00,9.95,0.0,82.92,1.08,17.69
503,中信建投景和中短债A,债券型-中短债,2014-01-27 00:00:00,8.3,0.0,103.31,0.64,3.48
504,中信建投景和中短债C,债券型-中短债,2014-01-27 00:00:00,4.74,0.0,103.31,0.64,3.48
505,国寿安保货币A,货币型-普通货币,2014-01-20 00:00:00,657.16,0.0,33.68,59.24,7.27
506,国寿安保货币B,货币型-普通货币,2014-01-20 00:00:00,0.50945,0.0,33.68,59.24,7.27
507,宏利宏达混合A,混合型-偏债,2014-03-05 00:00:00,0.47912,24.86,75.97,1.93,11.48
508,宏利宏达混合B,混合型-偏债,2014-03-05 00:00:00,0.0854429999999999,24.86,75.97,1.93,11.48
509,广发钱袋子货币A,货币型-普通货币,2014-01-10 00:00:00,912.07,0.0,28.87,73.64,2.29
511,国泰国策驱动灵活配置混合A,混合型-灵活,2014-02-17 00:00:00,0.231055,15.67,42.92,42.97,0.1
512,国泰沪深300指数增强A,指数型-股票,2014-05-19 00:00:00,2.42,88.89,0.0,10.61,3.88
513,富国高端制造行业股票A,股票型,2014-06-20 00:00:00,5.8,93.16,0.0,6.53,0.52
516,富国祥利一年期定期开放债券型A,债券型-长债,2017-08-30 00:00:00,37.97,0.0,113.0,1.4,4.31
517,富国祥利一年期定期开放债券型C,债券型-长债,2017-08-30 00:00:00,0.007348,0.0,113.0,1.4,4.31
520,上银新兴价值成长混合,混合型-灵活,2014-05-06 00:00:00,2.13,79.04,8.63,9.46,6.13
521,诺安瑞鑫定开债券,债券型-长债,2017-12-28 00:00:00,8.29,0.0,100.08,0.1,0.0
522,华润元大信息传媒科技混合A,混合型-偏股,2014-03-31 00:00:00,2.0,85.36,0.0,14.99,1.64
523,国投瑞银医疗保健混合A,混合型-灵活,2014-02-25 00:00:00,2.13,82.19,6.65,6.29,5.15
524,摩根民生需求股票A,股票型,2014-03-14 00:00:00,1.08,91.82,0.0,8.51,0.05
526,国泰浓益灵活配置混合A,混合型-灵活,2014-03-04 00:00:00,0.443694,40.18,39.78,1.4,18.93
527,南方新优享灵活配置混合A,混合型-灵活,2014-02-26 00:00:00,30.67,85.63,4.5,8.82,1.57
528,工银薪金货币A,货币型-普通货币,,,0.0,37.15,37.6,34.67
529,广发竞争优势混合A,混合型-灵活,2014-03-12 00:00:00,6.0,92.57,0.0,6.49,1.23
530,招商丰盛稳定增长混合A,混合型-灵活,2014-03-20 00:00:00,0.251125,39.18,27.91,3.01,30.25
531,东吴阿尔法灵活配置混合A,混合型-灵活,2014-03-19 00:00:00,0.214712,92.19,0.0,6.45,2.03
532,景顺长城优势企业混合A,混合型-偏股,2014-03-19 00:00:00,2.09,83.14,6.84,10.19,0.06
533,永赢货币A,货币型-普通货币,2014-02-27 00:00:00,80.66,0.0,45.29,43.37,12.83
534,长盛高端装备混合A,混合型-灵活,2014-03-25 00:00:00,2.51,92.69,0.0,7.43,0.1
535,长盛航天海工混合A,混合型-灵活,2014-03-11 00:00:00,1.45,92.3,0.0,7.55,0.69
536,前海开源可转债债券,债券型-混合二级,2014-03-25 00:00:00,13.23,0.0,80.88,4.89,14.55
538,诺安优势行业混合A,混合型-灵活,2014-03-13 00:00:00,0.7074520000000001,87.45,5.35,7.38,0.14
539,中银活期宝货币A,货币型-普通货币,2014-02-14 00:00:00,1055.77,0.0,43.57,53.35,10.58
540,国金金腾通货币A,货币型-普通货币,2014-02-17 00:00:00,105.54,0.0,52.22,31.39,16.92
541,华商创新成长混合发起式,混合型-灵活,2014-03-18 00:00:00,4.66,87.48,0.0,26.35,7.31
542,上银慧财宝货币A,货币型-普通货币,2014-02-27 00:00:00,1.87,0.0,43.41,26.21,31.9
543,上银慧财宝货币B,货币型-普通货币,2014-02-27 00:00:00,272.51,0.0,43.41,26.21,31.9
545,中邮核心竞争力灵活配置混合,混合型-灵活,2014-04-23 00:00:00,3.57,79.64,10.01,9.09,1.44
546,兴业定开债A,债券型-混合一级,2014-03-13 00:00:00,28.47,0.0,110.58,0.18,0.93
547,建信健康民生混合A,混合型-偏股,2014-03-21 00:00:00,6.79,93.1,0.0,14.63,0.13
548,鹏华聚财通货币,货币型-普通货币,2017-05-18 00:00:00,68.78,0.0,61.16,4.43,37.04
549,华安大国新经济股票A,股票型,2014-04-14 00:00:00,0.606019,94.86,0.33,4.83,0.55
550,广发新动力混合,混合型-偏股,2014-03-19 00:00:00,2.41,92.57,0.0,10.97,5.46
551,中信保诚幸福消费混合A,混合型-偏股,2014-04-29 00:00:00,5.72,87.98,0.0,8.03,6.32
552,中加纯债一年A,债券型-长债,2014-03-24 00:00:00,5.12,0.0,119.5,0.29,0.0
553,中加纯债一年C,债券型-长债,2014-03-24 00:00:00,1.95,0.0,119.5,0.29,0.0
554,南方中国梦灵活配置混合A,混合型-灵活,2014-06-09 00:00:00,1.37,83.38,0.0,11.66,5.36
556,国投瑞银新机遇灵活配置混合A,混合型-灵活,2014-03-11 00:00:00,0.358481,5.82,80.18,2.45,19.87
557,国投瑞银新机遇灵活配置混合C,混合型-灵活,2014-03-11 00:00:00,0.3894869999999999,5.82,80.18,2.45,19.87
559,诺安天天宝A,货币型-普通货币,2014-03-25 00:00:00,1043.14,0.0,29.12,61.35,13.12
560,诺安天天宝E,货币型-普通货币,2014-03-25 00:00:00,1.4,0.0,29.12,61.35,13.12
561,南方启元债券A,债券型-长债,2014-07-25 00:00:00,10.67,0.0,124.41,0.06,9.52
562,南方启元债券C,债券型-长债,2014-07-25 00:00:00,0.101219,0.0,124.41,0.06,9.52
563,南方通利债券A,债券型-长债,2014-04-25 00:00:00,2.08,0.0,138.42,1.76,0.08
564,南方通利债券C,债券型-长债,2014-04-25 00:00:00,0.582407,0.0,138.42,1.76,0.08
566,华泰柏瑞创新升级混合A,混合型-灵活,2014-05-06 00:00:00,5.1,87.7,0.0,12.51,0.03
567,广发聚祥灵活混合,混合型-灵活,2014-03-21 00:00:00,1.15,79.76,19.02,2.05,0.02
569,鹏华增值宝货币,货币型-普通货币,2014-02-26 00:00:00,2069.59,0.0,34.39,26.59,40.11
572,中银多策略混合A,混合型-灵活,2014-03-31 00:00:00,3.92,9.35,102.14,5.68,15.7
573,天弘通利混合A,混合型-灵活,2014-03-14 00:00:00,7.55,85.97,22.59,0.7,3.19
574,宝盈新价值混合A,混合型-灵活,2014-04-10 00:00:00,11.3,44.68,0.0,55.93,38.72
575,兴全添利宝货币,货币型-普通货币,,,0.0,33.12,46.81,31.79
576,中邮货币A,货币型-普通货币,2014-05-28 00:00:00,26.27,0.0,67.65,22.46,9.94
577,安信价值精选股票,股票型,2014-04-21 00:00:00,18.54,91.77,0.0,7.65,2.81
578,鑫元恒鑫收益增强债券型发起式A,债券型-混合二级,2014-04-17 00:00:00,0.2132659999999999,10.12,95.2,0.83,0.59
579,鑫元恒鑫收益增强债券型发起式C,债券型-混合二级,2014-04-17 00:00:00,0.019225,10.12,95.2,0.83,0.59
580,中邮货币B,货币型-普通货币,2014-05-28 00:00:00,14.4,0.0,67.65,22.46,9.94
581,嘉实活钱包货币A,货币型-普通货币,,,0.0,18.61,80.07,10.36
583,江信聚福定开债,债券型-混合一级,2014-05-29 00:00:00,2.76,0.0,77.54,1.21,21.34
584,新华鑫益灵活配置混合C,混合型-灵活,2014-04-16 00:00:00,2.05,90.77,0.0,10.72,0.18
585,嘉实对冲套利定期混合A,混合型-绝对收益,2014-05-16 00:00:00,0.239163,59.33,0.54,32.83,7.73
586,景顺长城中小创精选股票A,股票型,2014-04-30 00:00:00,6.99,89.94,0.0,11.3,3.9
587,大成灵活配置混合A,混合型-灵活,2014-05-14 00:00:00,0.8883639999999999,81.95,0.0,20.92,0.96
588,招商招钱宝货币A,货币型-普通货币,,,0.0,35.58,30.13,38.01
589,光大保德信银发商机混合A,混合型-偏股,2014-04-29 00:00:00,0.679031,85.34,5.05,1.09,9.19
590,华安新活力灵活配置混合A,混合型-灵活,2014-04-01 00:00:00,0.505556,31.04,28.93,31.38,8.93
591,中银健康生活混合,混合型-偏股,2014-05-20 00:00:00,0.300616,88.35,5.03,22.87,0.04
592,建信改革红利股票A,股票型,2014-05-14 00:00:00,6.12,94.69,0.0,4.65,0.98
593,易方达标普消费品指数美元现汇A,指数型-海外股票,2014-03-28 00:00:00,2.1,93.16,0.0,9.99,3.32
594,大摩进取优选股票,股票型,2014-05-29 00:00:00,3.76,94.1,3.63,2.34,0.51
595,嘉实泰和混合,混合型-灵活,2014-04-04 00:00:00,30.92,83.77,5.04,1.01,10.33
596,前海开源中证军工指数A,指数型-股票,2014-05-27 00:00:00,7.47,94.04,1.07,5.04,0.7
597,中海积极收益混合,混合型-灵活,2014-05-26 00:00:00,1.26,18.25,74.26,7.85,0.02
598,长盛生态环境混合,混合型-灵活,2014-09-10 00:00:00,1.08,90.96,0.0,9.26,0.11
599,中信保诚薪金宝货币A,货币型-普通货币,,,0.0,34.18,49.19,22.63
600,汇添富和聚宝货币A,货币型-普通货币,,,0.0,35.98,57.77,19.27
601,华宝创新优选混合,混合型-偏股,2014-05-14 00:00:00,7.02,91.32,0.0,7.76,1.47
602,富国安益货币A,货币型-普通货币,,,0.0,36.84,39.9,29.72
603,易方达创新驱动灵活配置混合,混合型-灵活,2015-02-13 00:00:00,25.35,92.5,0.0,10.19,1.53
604,银华多利宝货币A,货币型-普通货币,2014-04-25 00:00:00,20.48,0.0,44.46,30.56,35.41
605,银华多利宝货币B,货币型-普通货币,2014-04-25 00:00:00,133.75,0.0,44.46,30.56,35.41
606,天弘优选债券A,债券型-长债,2017-09-26 00:00:00,127.3,0.0,90.45,3.46,9.57
607,招商招钱宝货币B,货币型-普通货币,,,0.0,35.58,30.13,38.01
609,华商新量化混合A,混合型-灵活,2014-06-05 00:00:00,2.05,85.28,0.0,17.75,0.59
612,华宝生态中国混合A,混合型-偏股,2014-06-13 00:00:00,7.3,87.63,1.26,9.47,3.22
613,国寿安保沪深300ETF联接A,指数型-股票,2014-06-05 00:00:00,16.98,0.0,0.0,5.33,94.7
614,华安德国(DAX)联接(QDII)A,指数型-海外股票,2014-08-12 00:00:00,2.14,0.0,0.0,11.04,94.68
615,长城工资宝货币A,货币型-普通货币,2014-06-25 00:00:00,0.886285,0.0,80.77,0.78,18.49
618,嘉实薪金宝货币A,货币型-普通货币,,,0.0,39.2,66.99,12.32
619,东方红产业升级混合,混合型-灵活,2014-06-06 00:00:00,32.99,58.57,3.11,36.27,2.3
620,易方达现金增利货币A,货币型-普通货币,,,0.0,14.75,58.07,48.22
621,易方达现金增利货币B,货币型-普通货币,,,0.0,14.75,58.07,48.22
625,诺安天天宝B,货币型-普通货币,2014-04-28 00:00:00,0.233353,0.0,29.12,61.35,13.12
626,大成丰财宝货币A,货币型-普通货币,2014-06-18 00:00:00,3.76,0.0,36.15,25.92,37.95
627,大成丰财宝货币B,货币型-普通货币,2014-06-18 00:00:00,31.89,0.0,36.15,25.92,37.95
628,大成高新技术产业股票A,股票型,2015-02-03 00:00:00,95.86,81.61,0.0,18.51,1.08
634,富国天盛灵活配置基金,混合型-灵活,2014-04-30 00:00:00,4.96,90.37,0.0,9.75,0.27
638,富国富钱包货币A,货币型-普通货币,2014-05-07 00:00:00,2218.18,0.0,22.48,50.15,33.53
639,宝盈祥瑞混合A,混合型-偏债,2014-05-21 00:00:00,0.049671,11.55,87.06,1.85,0.04
640,诺安理财宝货币A,货币型-普通货币,2014-05-12 00:00:00,24.21,0.0,38.71,30.13,36.9
641,诺安理财宝货币B,货币型-普通货币,,,0.0,38.71,30.13,36.9
642,汇添富货币C,货币型-普通货币,2014-06-05 00:00:00,2.06,0.0,26.01,61.8,16.62
644,招商招金宝货币A,货币型-普通货币,2014-06-18 00:00:00,510.88,0.0,25.06,39.51,40.21
645,华夏薪金宝货币,货币型-普通货币,,,0.0,11.97,59.11,37.5
646,华润元大量化优选混合A,混合型-偏股,2014-08-18 00:00:00,0.183248,94.31,4.8,1.43,8.56
647,易方达财富快线货币A,货币型-普通货币,2014-06-17 00:00:00,18.84,0.0,49.33,41.61,45.67
648,易方达财富快线货币B,货币型-普通货币,2014-06-17 00:00:00,9.62,0.0,49.33,41.61,45.67
649,长城久鑫混合A,混合型-灵活,2014-07-30 00:00:00,0.278756,89.63,0.0,14.21,0.08
650,汇添富货币D,货币型-普通货币,,,0.0,26.01,61.8,16.62
651,招商招金宝货币B,货币型-普通货币,2014-06-18 00:00:00,17.87,0.0,25.06,39.51,40.21
652,博时裕隆灵活配置混合A,混合型-灵活,2014-06-03 00:00:00,13.3,86.43,1.69,6.71,8.02
654,华商新锐产业混合,混合型-灵活,2014-07-24 00:00:00,10.84,87.37,0.0,14.47,0.04
655,鑫元稳利债券,债券型-长债,2014-06-12 00:00:00,5.09,0.0,120.94,0.77,0.0
656,前海开源沪深300指数A,指数型-股票,2014-06-17 00:00:00,4.61,94.3,3.59,2.01,1.28
657,银华活钱宝货币A,货币型-普通货币,2014-06-23 00:00:00,24.52,0.0,36.18,30.13,33.76
658,银华活钱宝货币B,货币型-普通货币,,,0.0,36.18,30.13,33.76
659,银华活钱宝货币C,货币型-普通货币,,,0.0,36.18,30.13,33.76
660,银华活钱宝货币D,货币型-普通货币,,,0.0,36.18,30.13,33.76
661,银华活钱宝货币E,货币型-普通货币,,,0.0,36.18,30.13,33.76
662,银华活钱宝货币F,货币型-普通货币,2014-06-23 00:00:00,529.17,0.0,36.18,30.13,33.76
663,国投瑞银美丽中国混合A,混合型-灵活,2014-06-24 00:00:00,6.01,91.51,0.0,18.66,0.12
664,国联安通盈混合A,混合型-灵活,2014-06-13 00:00:00,0.0147699999999999,32.58,63.2,7.12,1.85
665,博时现金收益货币B,货币型-普通货币,2014-06-03 00:00:00,1.24,0.0,42.64,44.01,15.78
667,工银绝对收益混合发起A,混合型-绝对收益,2014-06-26 00:00:00,0.392375,71.93,7.81,1.85,40.75
668,国寿安保尊享债券A,债券型-混合一级,2014-07-24 00:00:00,2.62,0.0,125.64,1.45,3.38
669,国寿安保尊享债券C,债券型-混合一级,2014-07-24 00:00:00,0.4267479999999999,0.0,125.64,1.45,3.38
672,工银绝对收益混合发起B,混合型-绝对收益,2014-06-26 00:00:00,0.143951,71.93,7.81,1.85,40.75
673,融通四季添利债券(LOF)C,债券型-混合一级,2020-05-13 00:00:00,6.83,0.0,120.68,0.92,9.45
674,中海中短债债券A,债券型-中短债,2014-08-29 00:00:00,0.498602,0.0,98.74,2.4,2.91
677,工银现金货币,货币型-普通货币,2014-09-23 00:00:00,1122.53,0.0,24.74,43.19,36.73
678,华宝现金宝货币E,货币型-普通货币,2014-07-14 00:00:00,54.18,0.0,45.45,48.46,16.18
679,招商丰利灵活配置混合A,混合型-灵活,2014-08-12 00:00:00,0.238002,94.39,4.89,0.77,0.35
681,信澳慧管家货币A,货币型-普通货币,2014-06-26 00:00:00,1.11,0.0,63.33,29.31,10.22
682,信澳慧管家货币C,货币型-普通货币,2014-06-26 00:00:00,77.35,0.0,63.33,29.31,10.22
683,信澳慧管家货币E,货币型-普通货币,2014-06-26 00:00:00,2.52,0.0,63.33,29.31,10.22
684,长盛养老健康混合A,混合型-灵活,2014-11-25 00:00:00,1.33,87.49,0.0,12.82,0.17
686,建信嘉薪宝货币A,货币型-普通货币,,,0.0,25.12,42.65,35.16
687,南方薪金宝货币A,货币型-普通货币,,,0.0,22.51,69.47,15.77
688,景顺长城研究精选股票A,股票型,2014-08-12 00:00:00,11.24,90.22,0.0,10.75,1.42
689,前海开源新经济混合A,混合型-灵活,2014-08-20 00:00:00,46.4,94.73,1.17,4.06,0.49
690,前海开源大海洋混合,混合型-灵活,2014-07-31 00:00:00,2.45,92.29,0.0,7.81,0.41
692,汇添富双利债券C,债券型-混合二级,2014-06-18 00:00:00,5.03,14.01,107.93,1.73,1.78
693,建信现金添利货币A,货币型-普通货币,,,0.0,31.26,45.97,27.86
694,鑫元鸿利A,债券型-长债,2014-06-26 00:00:00,32.03,0.0,103.79,0.33,2.51
696,汇添富环保行业股票,股票型,2014-09-16 00:00:00,22.1,89.62,0.0,10.52,0.04
697,汇添富移动互联股票A,股票型,2014-08-26 00:00:00,19.35,94.27,0.0,6.44,1.16
